RegionID,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
70874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106600,108900,110700,113200,106900,104900,105700,106400,108500,107100,107500,1.05E+05,104700,108300,116200,118600,122200,1.25E+05,129800,136100,139700,144400,148100,153500,152500,148400,143400,144300,144400,1.45E+05,146600,150800,150400,156700,155900,158200,157100,163100,169200,169500,169800,168800,168400,175300,175900,174200,170300,173500,177800,170900,168700,174700,185600,189500,187500,184200,186600,181800,1.81E+05,177900,181600,185900,194300,195700,195500,184300,186600,184900,190900,191700,194600,197200,198900,197800,196800,196600,199800,205400,207700,205700,202300,202800,208500,219100,224900,227100,223300,229700,235100,239600,2.36E+05,237800,238900,
60545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654300,660500,700500,719800,760900,724500,727900,6.78E+05,6.92E+05,698600,711100,689300,700500,707900,738800,707500,744600,753200,788500,734900,738700,730300,7.62E+05,707300,689600,615800,664300,654400,738100,719400,736700,720300,763700,775700,768100,
90823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238800,241100,2.44E+05,262200,266600,280500,280700,301200,303100,302700,293600,255300,267600,257100,297700,266500,2.68E+05,269100,297700,295500,2.88E+05,282600,304300,326800,349500,341200,323200,306900,312100,317500,305600,288400,285100,2.83E+05,281300,286500,298300,305100,306500,280600,297800,340900,366900,375100,338400,318300,333900,330800,3.52E+05,323900,
94748,226300,217400,210800,203200,196500,191900,191600,181600,172900,156300,151700,145400,135900,1.24E+05,118600,114900,113900,119500,121300,125300,1.24E+05,131500,128700,121400,1.11E+05,113200,113600,111400,106200,102500,105800,109800,111200,104400,105400,97900,96600,90200,8.90E+04,88400,86800,96500,101600,1.07E+05,109900,113900,113800,111100,106300,101800,104400,110400,120900,121300,1.19E+05,123200,129800,134600,131700,130900,135100,138600,143900,148100,154800,163100,165300,166100,154300,147300,143500,145800,153800,160700,157100,150700,141600,145400,148100,148500,152900,156800,1.62E+05,175400,175900,175900,1.69E+05,169600,151300,144200,141800,164400,170600,172700,174900,174500,179400,183800,185200,191700,190100,194400,193400,1.93E+05,205100,210100,217400,208200,204100,195600,196500,197800,204700,212600,216100,219500,212100,215400,214700,2.26E+05,223900,228100,222800,225400,233500,238700,2.30E+05,229300,218100,2.21E+05,220900,233400,242400,235900,237700,236600,241900
67732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228900,224900,224700,226300,226600,221500,220300,221800,220600,219200,218600,225900,2.28E+05,227600,228300,229400,235500,235700,235500,225500,226300,233100,240800,240800,237400,239400,241600,242100,2.40E+05,240600,233100,231300,230900,242600,253100,256700,250300,238700,235400,240800,247300,249500,241800,238800,249500,256600,262300,249300,246500,238400
70810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232200,214600,196400,191300,1.88E+05,184300,185900,186800,1.89E+05,195500,201900,2.13E+05,217200,218200,216900,2.16E+05,215800,2.21E+05,218400,223600,221300,230400,235100,240600,243100,243500,245200,247100,248100,248600,251700,258800,263900,267200,263800,264600,266900,275700,276100,275200,275100,282500,287200,282200,281700,277600,281700,276200,279300,284700,286600,2.89E+05,285600,2.90E+05,285800,284900,282400,286700,290400,3.01E+05,302200,302500,298200,304500,3.12E+05,308400,307500,307900,307400,310400,313300,318500,314800,306800,312800,311800,315900,310900,318100,3.25E+05,335600,334500,333800,328100,326300,321700,321900,328300,328900,331900,328800,335100,335400,340100,342400,
99534,434700,425900,416400,410300,4.14E+05,456500,468100,452300,430400,419700,488500,466200,450700,378100,394400,400700,403700,391900,416400,405700,434700,413200,4.35E+05,407200,405100,394900,399500,386100,390700,405800,4.39E+05,432900,453600,437500,432200,401400,404400,4.17E+05,410700,381600,374500,389500,405600,398900,397500,413800,409400,392500,371700,377800,386400,392500,408900,421300,423100,413100,430600,4.25E+05,427200,412900,421300,432500,432700,440400,454700,453900,457300,4.42E+05,454900,457900,459100,439200,456700,4.61E+05,4.87E+05,479400,499900,502300,495500,467900,455900,473400,5.06E+05,488500,480300,466700,488600,492300,492900,522700,533300,544700,536600,538900,545700,554400,5.65E+05,5.47E+05,5.44E+05,5.48E+05,574600,583600,591100,618700,621400,635800,650900,666700,671200,656800,676100,698200,685900,675300,679200,707900,738100,707700,696600,690800,721300,752700,760900,762400,745200,761800,792500,816500,796100,769400,7.14E+05,692100,703900,753400,7.83E+05,792700,7.68E+05
61148,238800,2.27E+05,216100,204200,207400,193100,218200,211700,201900,192300,228400,240500,225200,188800,185600,1.99E+05,198900,182800,201300,221800,233300,211800,201200,195800,193600,1.79E+05,184100,189400,207900,191100,1.91E+05,1.75E+05,183700,182200,197500,199300,191500,163700,171300,167100,182400,165800,164600,180600,1.90E+05,201600,200400,178600,166600,145100,160900,151700,158500,165600,172700,153200,164500,159100,176300,165900,180900,187100,182100,173700,170400,1.82E+05,195700,195900,196300,193700,200700,192900,198900,178500,185500,190500,212900,208300,216700,234600,254300,244600,234500,230400,229900,233100,240700,261700,255400,237800,222700,241300,2.50E+05,250800,234300,238600,232400,239800,275600,288100,289200,256100,285100,275700,259600,243900,248400,260100,249500,241200,2.53E+05,240400,257900,250700,243100,226500,215200,224600,235100,233300,246600,240200,231800,211700,207900,203900,2.11E+05,217800,240800,239200,239300,250300,243300,245400,251400,246800,
91889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21E+05,225800,227200,223300,216100,217800,227200,227400,228100,219800,217500,217800,222200,210700,2.07E+05,203200,221600,219100,2.26E+05,229900,234500,231300,230600,229300,237400,232200,228700,224400,216800,220900,219800,2.35E+05,233600,244500,2.40E+05,238700,227200,225300,235300,242500,250400,249200,244400,240200,240200,248800,252600,264500,267300,254400,248900,240600,2.49E+05,242400,245600,248600
97711,608800,6.02E+05,592500,5.74E+05,560100,586600,5.90E+05,586100,588400,613500,583400,550600,524600,534600,519600,497800,512300,541500,540300,527600,505200,545400,555700,558900,549200,5.54E+05,541600,524600,502600,540300,561500,5.79E+05,554800,551300,592300,554600,526900,469900,498900,483700,479900,464700,458400,4.42E+05,436400,439600,434600,406600,420200,456700,469700,466800,459500,509400,512800,530700,528200,550300,5.59E+05,5.58E+05,514200,517300,532200,594800,608800,608300,606800,605100,6.26E+05,634200,643600,649500,659900,660500,667100,686600,667400,683400,695800,740300,722700,704900,700900,714600,727600,740300,754600,751500,7.52E+05,751800,747900,749900,754800,793800,8.17E+05,859400,851100,836700,779600,771800,763300,772500,791200,8.15E+05,8.29E+05,837300,833400,842200,833300,8.50E+05,848100,853300,860300,863700,926400,925800,922400,869600,878300,874700,890700,901400,9.21E+05,936100,945300,1001300,972900,975600,910100,918400,9.14E+05,938800,953900,915800,952300,971400,1040100
72578,249400,220900,205500,1.94E+05,196900,191900,197400,1.84E+05,177600,162200,168200,167700,172400,163200,157600,152300,145200,146400,155600,1.54E+05,153100,152800,156800,153100,144100,143300,148300,139100,126700,108400,109300,1.02E+05,115300,112700,116900,96300,81900,76800,78100,78600,80200,81700,86600,91100,88300,82800,86400,9.30E+04,9.00E+04,94800,91700,110600,105900,108900,1.03E+05,1.05E+05,110400,112500,109800,110800,109200,118700,124100,132500,1.33E+05,138500,136500,157400,157400,162800,158900,161700,162900,159300,150100,1.52E+05,151300,166700,177400,169700,173300,175300,186100,172600,174800,175300,194100,199400,208900,205100,204700,211400,219800,222800,225200,227800,226400,218300,224500,228900,231200,226100,227800,227900,229200,2.28E+05,203700,207900,216900,249600,245900,234200,234300,241300,247100,247900,249600,251100,258500,259600,268700,2.63E+05,2.60E+05,257100,259400,262400,253700,245500,246300,2.55E+05,255700,262900,259300,273800,262500,264300,
67730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177400,178500,181300,188900,183200,173700,161700,171400,174900,180900,176900,183300,181800,177400,176500,176300,183800,193700,197800,191100,184400,180200,177200,175900,177600,184500,1.84E+05,180600,184500,185100,186400,187400,198500,201400,198600,184400,185100,184700,189600,190400,186500,188900,188400,190200,186900,190800,202400,208100,206400,196200
69672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158400,148900,144900,150100,148300,152300,149400,157100,157100,160600,163900,161800,1.61E+05,147900,148400,155100,162700,159300,160100,165200,182900,184900,185900,176400,171500,165200,164500,165800,172900,165700,159600,171700,1.80E+05,185100,166600,170700,176400,181800,176500,171900,167400,170300,171100,178900,1.76E+05,176200,175200,173400,171900,1.69E+05,175600,176500,175900,179600,181300,182600,175800,183400,182200,188700,187900,191400,196200,1.97E+05,1.97E+05,196100,199300,202800,203200,198700,194400,196600,195900,199200,196400,203100,207800,198400,200400,195800,2.18E+05,210600,221800,2.11E+05,219400,219900,224100,222200,221300,212100,216500,217700,236800,239400,243100,245400,240700,240500,235100,238400
97565,706800,745900,729800,753100,739800,804500,797500,767200,691400,713800,687500,673900,617600,646600,645600,6.60E+05,686100,726800,756100,744500,770200,774400,678200,627200,599300,694800,712900,684200,690100,700800,737700,716300,745700,749500,713500,673500,682700,749300,762200,738500,722600,698800,7.02E+05,699500,699100,727100,675400,684900,659800,727600,7.15E+05,728300,751500,806200,861200,852500,856100,823600,819800,781100,7.80E+05,802800,878200,920400,945800,937300,960200,962600,1012500,1005800,1023600,1010200,1003400,990400,1004400,1064200,1082700,1089700,1043400,1063800,1096500,1165900,1206600,1246700,1.28E+06,1304500,1224600,1168800,1167900,1240300,1255500,1239200,1230600,1.27E+06,1273800,1.28E+06,1267500,1300100,1293500,1291800,1269500,1336100,1365300,1404400,1.33E+06,1308800,1271700,1203500,1227900,1212200,1334400,1.36E+06,1416900,1375900,1386700,1406400,1445500,1443200,1474600,1480900,1518600,1514100,1.53E+06,1491600,1437300,1460400,1489900,1467800,1440800,1422100,1405300,1410100,1398800,1503400,1466200,,
72363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142800,151300,158900,162800,166100,170200,171200,171100,166600,169600,1.76E+05,1.84E+05,193100,190200,184400,186300,189500,193700,193300,199300,210500,210600,210400,211100,209500,203400,201800,195900,202700,203700,211800,204900,198600,2.01E+05,207300,211500,214400,2.16E+05,225100,2.20E+05,219200,212300,2.16E+05,210900,219800,228800,2.46E+05,244200,240800,238900,239400,239200,239200
96015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889700,839100,843600,885100,917700,8.88E+05,874300,858600,917800,869400,853700,918600,1022700,1118200,1032700,903600,844500,9.09E+05,1.06E+06,1079300,1004900,1024200,1042300,1121400,1061200,1020800,1038700,1118700,1159600,1111100,1040200,1159300,1266200,1355500,1311400,1227300,1253200,1232300,1252100
72442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245700,250200,271600,257100,249500,2.47E+05,234700,286800,298600,3.05E+05,260400,2.45E+05,2.42E+05,255600,281400,309400,303600,293700,283700,290800,311400,300500,2.83E+05,279300,288800,311800,299600,294400,3.14E+05,309300,3.32E+05,316100,313900,299100,322300,330100,330900,327700,312900,334100,338200,352400,336900,3.07E+05,309700,314500,320600,326500,320700,316800,313300,310700,3.02E+05,327500,3.01E+05,315200,2.83E+05,310500,318400,318200,307700,279900,310400,309900,318100,272300,274600,298100,312200,317800,284200,278700,287900,304100,314300,302700,295800,319500,326700,324500,305300,302800,317400,291200,279500,260500,280400,287600,2.85E+05,297300,319900,334300,315900,278700,270300
77007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16E+05,117900,120300,125900,128700,117700,115900,114100,129600,123700,128400,123700,1.27E+05,122600,122700,122300,115500,114700,119400,134900,134400,132400,127400,140800,1.43E+05,148500,135800,137700,136100,139900,138500,140600,1.40E+05,135500,136700,141500,156300,155500,158200,156200,159500,161900,158500,1.87E+05,184200,189700,1.63E+05,166600,171400,169100,165900,158300,155900,150500,155900,185400,194100,192700,175600,185600,1.92E+05
79054,157500,150800,148900,152900,1.51E+05,1.52E+05,148500,1.46E+05,135500,133800,134200,133700,127700,1.15E+05,110900,107500,109600,110100,109100,108200,104400,107100,105100,107800,108500,112200,114200,118500,116800,123400,113900,119600,113400,1.18E+05,118100,1.19E+05,118800,109400,108900,112300,123400,1.20E+05,116100,114600,106900,105400,105700,114600,116700,115800,121500,128800,134200,130900,124900,118600,121900,124800,126700,1.24E+05,128600,130900,136700,142200,145400,150500,150100,154900,1.56E+05,155100,151100,1.49E+05,146500,152900,160600,164300,164100,1.60E+05,162700,162200,161300,164200,170500,176900,176100,172400,169400,170200,170600,173900,172700,174400,170500,170900,170500,174700,177800,1.81E+05,180800,180600,180400,179900,181900,186200,194100,198300,198800,196600,197600,197500,200600,200900,206700,204500,204600,197900,201200,200600,208400,215800,215200,214900,209800,217300,219400,223400,219700,220100,215500,216300,216100,220100,221200,224600,226200,235400,
58669,264600,254600,281300,275200,284400,274200,267600,265800,246900,249700,244400,255200,248300,247200,252900,267700,270900,284700,289200,302700,271600,268800,252400,263200,265600,2.68E+05,275400,252200,244900,241900,254600,263800,255900,250800,246400,236200,246400,244400,243500,230200,216900,221600,231200,245900,235400,217700,223600,252200,264400,250700,258200,266100,276100,276600,2.73E+05,286200,264700,268500,245400,264500,278500,300100,294700,267900,279800,2.80E+05,302500,287100,2.97E+05,289400,276800,246300,265800,283900,3.13E+05,308300,311500,319600,3.21E+05,331200,3.18E+05,314900,317800,321500,3.17E+05,3.13E+05,325600,329100,326700,319500,325900,328400,327600,319900,309500,316200,317400,322100,344700,350900,350900,321800,3.13E+05,324500,3.35E+05,349600,344900,333600,323900,331800,341900,348900,348100,3.47E+05,345600,339600,337400,348700,357800,367600,363700,370500,3.65E+05,362900,358100,372700,393600,411600,403500,401100,393500,376500,400900,390400,429300,402700,422200
87074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232900,235300,229900,228300,233600,238500,241400,243700,248500,253500,252600,251500,248400,248400,247600,246700,246300,251900,257400,262700,267800,264800,264600,258700,265300,264200,265400,257700,262700,263800,281300,283200,286500,2.80E+05,275200,265800,
76953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59700,61500,64400,6.00E+04,63800,64100,61100,60200,58800,68700,66400,70200,68100,67100,62400,63300,71800,80200,77900,73700,79800,81700,87600,80700,85400,89600,91900,92700,79300,75300,73200,75800,76400,78300,78700,75500,77400,71800,67700,68300,76500,87800,9.00E+04,91700,90900,85700,82800,82600,82900,89200,89100,88400,83600,83100,83500,81900,85900,86600,90200,90600,86300,84100,83900,1.01E+05,102600,102500,93700,93200,90500,99700,105700,110700,110400,97600,97500,1.01E+05,114800,114600,103700,104200
98325,413200,409200,418900,411500,407400,406700,419500,412200,397400,381200,376900,386500,377400,369600,347900,349800,354100,345100,352100,346500,371900,362300,357900,339300,349800,349900,351300,333800,331700,324800,3.23E+05,323800,332800,333400,332300,315100,307800,294300,285600,282700,282300,283800,288700,2.92E+05,303400,298400,298500,295100,299800,308600,303900,3.16E+05,329800,345100,343300,340500,353500,367600,366300,352100,348900,355500,367700,372200,3.85E+05,394600,400800,400900,399500,401600,408200,4.10E+05,397100,380900,382400,397800,4.09E+05,412900,413200,411200,403400,398800,404100,418700,423800,426400,418800,421900,424100,4.30E+05,4.28E+05,427200,431900,4.39E+05,443300,436900,435800,436500,450900,456700,453300,445800,442200,453700,466600,475100,475300,477800,470300,471200,471400,483300,485900,484800,494100,496900,502100,5.02E+05,504500,508300,516500,526200,531900,527100,520400,524100,523100,533500,5.55E+05,570800,566300,537100,528900,5.38E+05,534900,529500,523100
96025,,,,,,,,224700,213700,207400,186900,169300,1.63E+05,158600,155400,152600,145600,141900,130400,137200,152900,165700,176700,176100,1.74E+05,182400,186500,193600,181200,185300,193600,1.95E+05,182600,179600,1.78E+05,199200,199200,209100,193600,188300,186100,184500,187200,187800,185700,188200,179100,181300,173600,174800,180800,190600,191300,188400,187400,196200,198100,202200,196900,199600,197900,2.18E+05,227300,227700,223500,221400,233500,2.33E+05,234700,230800,247800,252500,265100,260600,264300,263500,257900,256100,257800,262600,271600,275300,282400,2.86E+05,290600,295200,296300,283100,277600,277100,289700,2.97E+05,299400,314300,307300,310100,296100,303800,313300,3.27E+05,339800,351800,335400,341900,3.38E+05,352900,350500,348700,348100,3.45E+05,3.42E+05,360500,367400,381100,371700,371900,377800,3.95E+05,413400,419700,424200,418800,418100,418300,420500,430300,429600,432900,420700,434700,433700,442500,433400,439800,4.31E+05,411400,407400
96239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71E+05,275100,280300,286600,290900,295500,297500,301700,303600,302300,3.00E+05,304900,305500,310300,314800,313600,314600,319900,324900,333300,327900,3.34E+05,335100,335800,339900,343800,344800,342900,342400,347700,354600,348400,353300,3.54E+05,363800,370700,373900,380200,376500,3.82E+05,384600,384800,386700,386700,387900,387200,388600,379200,372500,374400,398500,415600,418200,417300,414200,417700,427100,438100,452800,449900,453800,443100,4.45E+05,440500,444400,4.51E+05,454600,459800,454200,446300,4.47E+05,454400,468100,471800,467900,467100,470700
93263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418200,425600,412600,410800,416200,421500,420200,419300,433600,443900,453200,452500,452300,444700,451100,4.50E+05,445800,435600,447100,4.50E+05,460300,458400,476800,477400,479100,
96193,377300,346300,338600,322700,322400,311700,310100,303100,293200,288100,277600,274900,267900,259800,255400,255100,261900,2.60E+05,262900,263800,269200,269100,266900,266900,267800,271300,277600,283100,289400,285100,282600,277500,272600,267800,264900,270300,269900,268600,263800,261400,262300,260800,257700,252700,2.50E+05,258400,262800,265100,257600,256500,257800,261500,265600,264800,261800,264500,269800,286600,293900,301400,295800,297800,312100,320500,331700,325400,327800,320600,325500,335400,342200,343200,343500,344200,349900,354100,352700,350800,350200,353400,360700,3.61E+05,361900,367600,373900,3.80E+05,375600,374500,384900,3.86E+05,3.92E+05,3.87E+05,388600,388200,386100,388200,3.87E+05,3.91E+05,394600,403200,407100,414500,415900,421800,421600,425100,422500,424900,4.25E+05,429500,432900,436600,443300,446200,448500,448300,445600,4.44E+05,450900,462900,471500,469700,464300,463300,467700,467900,470700,467900,478400,478900,490300,486600,,,,,
